date,open,high,low,close,volume
2015-09-02,104.2541,106.4718,103.4305,106.4718,61888812
2015-09-03,106.614,106.8889,104.292,104.6047,53233940
2015-09-04,103.2779,104.6806,102.8419,103.5622,49996311
2015-09-08,105.8179,106.6803,104.5574,106.4434,54843626
2015-09-09,107.8177,108.0641,104.0361,104.3962,85010804
2015-09-10,104.51,107.3651,104.1593,106.6898,62892831
2015-09-11,105.9506,108.2442,105.9221,108.2442,49915473
2015-09-14,110.4904,110.7842,108.8602,109.2867,58363431
2015-09-15,109.8743,110.443,108.4432,110.206,43341155
2015-09-16,110.1776,110.4524,109.4099,110.3292,37173489
2015-09-17,109.6184,110.4051,107.775,107.9693,64112641
2015-09-18,106.3486,108.3295,106.0264,107.5239,74285291
2015-09-21,107.7324,109.3436,107.7229,109.1919,50221965
2015-09-22,107.4575,108.2157,106.6425,107.4765,50346159
2015-09-23,107.6945,108.7275,107.3817,108.3484,35756716
2015-09-24,107.3343,109.4668,106.5003,108.9929,50219475
2015-09-25,110.3577,110.5946,108.0641,108.718,56151926
2015-09-28,107.903,108.5854,106.5666,106.5666,52109011
2015-09-29,106.9362,107.5807,102.2259,103.3632,73365384
2015-09-30,104.4152,105.7136,103.0504,104.5384,66473033
2015-10-01,103.3726,103.8939,101.7046,103.856,63929100
2015-10-02,102.368,105.2147,101.932,104.6142,58019758
2015-10-05,104.1403,105.5523,103.3726,104.9933,52064743
2015-10-06,104.8512,105.9032,104.0313,105.4956,48856977
2015-10-07,105.9032,105.9316,103.6949,104.9933,46765550
2015-10-08,104.4341,104.4341,102.5576,103.7802,61979577
2015-10-09,104.2541,106.415,103.7707,106.2633,52766140
2015-10-12,106.8415,106.8604,105.6188,105.7705,30467204
2015-10-13,105.0312,106.5761,104.8985,105.9506,33049256
2015-10-14,105.4767,105.6947,103.8371,104.4531,44462449
2015-10-15,105.1355,106.2444,104.7185,106.0169,37673452
2015-10-16,105.9411,106.1496,104.7564,105.2397,39232609
2015-10-19,105.0123,105.9127,104.3583,105.8937,29759153
2015-10-20,105.5241,108.2062,105.0312,107.8271,48967763
2015-10-21,108.0451,109.5426,107.7608,107.8177,42326974
2015-10-22,108.3579,109.4668,108.1399,109.4668,41654089
2015-10-23,110.6041,113.0,110.2534,112.8598,59366914
2015-10-26,111.912,111.9594,108.9171,109.2583,66333781
2015-10-27,109.372,110.4524,108.0356,108.5664,69884400
2015-10-28,110.8221,113.0683,109.9975,113.0398,85551352
2015-10-29,112.4996,114.3857,112.0921,114.234,51227334
2015-10-30,114.67,114.888,113.2104,113.2578,49365254
2015-11-02,113.6085,115.0207,113.3621,114.8501,32203267
2015-11-03,114.4804,117.0394,114.3951,116.1675,45518976
2015-11-04,116.6982,117.3522,115.2671,115.6272,44886050
2015-11-05,115.9794,116.7789,114.3898,115.0942,39552680
2015-11-06,115.275,115.9413,114.8086,115.2274,33042283
2015-11-09,115.1323,115.9413,114.2661,114.761,33871405
2015-11-10,111.2679,112.3815,110.4693,111.1441,59127931
2015-11-11,110.7634,111.7628,109.6593,110.5159,45217971
2015-11-12,110.6587,111.1917,110.0781,110.1447,32525579
2015-11-13,109.6498,110.0019,106.8609,106.9276,45812403
2015-11-16,106.0138,108.736,105.6521,108.6742,38106701
2015-11-17,109.3833,109.507,107.8603,108.2125,27616939
2015-11-18,110.1828,111.8294,109.9353,111.6391,46674697
2015-11-19,111.9722,113.9806,111.1346,113.0573,43295820
2015-11-20,113.4571,114.1424,113.1239,113.5522,34287096
2015-11-23,113.5237,113.9615,111.6867,112.0769,32482528
2015-11-24,111.6771,113.5998,111.4773,113.1525,42803172
2015-11-25,113.4666,113.4856,112.2387,112.3434,21388308
2015-11-27,112.5909,112.7051,111.9341,112.134,13046445
2015-11-30,112.3054,113.6569,112.0769,112.6004,39180322
2015-12-01,113.0287,113.0858,111.2298,111.6867,34852374
2015-12-02,111.4106,112.4196,110.4874,110.6777,33386563
2015-12-03,110.9347,111.1632,108.717,109.6498,41569509
2015-12-04,109.7354,113.5046,109.5641,113.2952,57776977
2015-12-07,113.2477,114.0853,112.134,112.5814,32084249
2015-12-08,111.858,112.886,111.2298,112.5338,34309450
2015-12-09,111.9722,112.0198,109.5356,110.0495,46361357
2015-12-10,110.4493,111.3059,109.9448,110.573,29212727
2015-12-11,109.6403,109.8306,107.4139,107.7271,46886161
2015-12-14,106.7753,107.2512,104.5004,107.0608,65003609
2015-12-15,106.5468,107.3654,105.0334,105.1667,53323105
2015-12-16,105.7188,106.5944,103.5581,105.9757,56238467
2015-12-17,106.623,106.8419,103.7294,103.7294,44772827
2015-12-18,103.6628,104.2434,100.7122,100.9216,96453327
2015-12-21,102.1113,102.197,100.4837,102.1589,47590610
2015-12-22,102.2256,102.5302,101.3223,102.0638,32789367
2015-12-23,102.1018,103.6057,102.0352,103.3773,32657354
2015-12-24,103.7485,103.7485,102.7491,102.8252,13596680
2015-12-28,102.4064,102.5016,101.065,101.6735,26704210
2015-12-29,101.8068,104.1578,101.7116,103.501,30931243
2015-12-30,103.3487,103.4629,102.0162,102.1494,25213777
2015-12-31,101.8544,101.8734,99.7699,100.1887,40912316
2016-01-04,97.6663,100.2915,97.0857,100.2743,67649387
2016-01-05,100.6551,100.7502,97.476,97.7615,55790992
2016-01-06,95.7151,97.4379,95.0584,95.8484,68457388
2016-01-07,93.9257,95.3058,91.7841,91.8031,81094428
2016-01-08,93.802,94.335,92.0982,92.2886,70798016
2016-01-11,94.2017,94.2874,92.6502,93.7829,49739377
2016-01-12,95.7056,95.8388,94.0779,95.144,49154227
2016-01-13,95.4867,96.3148,92.6122,92.6978,62439631
2016-01-14,93.2404,95.639,91.1273,94.7252,63170127
2016-01-15,91.5652,93.0024,90.7656,92.4504,79833891
2016-01-19,93.6687,93.8971,90.8989,92.003,53087747
2016-01-20,90.5182,93.459,88.9191,92.1267,72334416
2016-01-21,92.3837,93.1642,90.3659,91.6604,52161463
2016-01-22,93.8781,96.5717,93.6306,96.5337,65800467
2016-01-25,96.6289,96.6384,94.4302,94.6491,51794525
2016-01-26,95.1155,96.0197,93.3451,95.1726,75077002
2016-01-27,91.4129,91.9734,88.843,88.9191,133369674
2016-01-28,89.2713,89.9661,87.9387,89.5568,55678825
2016-01-29,90.2231,92.6502,89.8043,92.6502,64416504
2016-02-01,91.8222,92.0506,90.8037,91.7841,40943541
2016-02-02,90.8228,91.4129,89.7377,89.928,37357215
2016-02-03,90.423,92.1743,89.5473,91.7079,45964294
2016-02-04,91.7367,93.1434,91.0955,92.4448,46471652
2016-02-05,92.3683,92.7511,89.66,89.9758,46418064
2016-02-08,89.1241,91.5835,89.038,90.9232,54021375
2016-02-09,90.2342,91.8132,89.8897,90.9041,44331195
2016-02-10,91.7941,92.2056,90.0524,90.215,42343601
2016-02-11,89.7557,90.6457,88.6073,89.6696,50074711
2016-02-12,90.1385,90.4352,89.0092,89.9471,40351381
2016-02-16,90.9328,92.6841,90.5404,92.4831,49057916
2016-02-17,92.5118,93.9856,92.0142,93.8994,44863243
2016-02-18,94.5885,94.6363,91.9577,92.1195,39020983
2016-02-19,91.8706,92.5978,91.6792,91.9089,35374173
2016-02-22,92.1673,92.7319,91.7941,92.7128,34280758
2016-02-23,92.2534,92.3491,90.483,90.617,31942633
2016-02-24,89.9375,92.2343,89.3059,91.9663,36255745
2016-02-25,91.9185,92.5979,91.1529,92.5979,27582659
2016-02-26,93.019,93.8073,92.4257,92.7415,28991131
2016-02-29,92.6936,94.0047,92.4927,92.531,35216277
2016-03-01,93.4497,96.4355,93.2296,96.2058,50407147
2016-03-02,96.1866,96.5503,95.3541,96.4163,33169560
2016-03-03,96.2536,97.3349,96.1292,97.1341,36955742
2016-03-04,97.9666,99.2873,97.0096,98.5791,46055100
2016-03-07,97.9858,98.4068,96.6173,97.4881,35915810
2016-03-08,96.445,97.3829,96.0814,96.6843,31561889
2016-03-09,96.9522,97.2106,95.957,96.7704,27201683
2016-03-10,97.0479,97.8422,95.8421,96.8183,33513577
2016-03-11,97.8422,97.8805,97.1341,97.8614,27408237
2016-03-14,97.5264,98.4834,97.402,98.1102,25076062
2016-03-15,99.4882,100.6558,99.383,100.0816,40067734
2016-03-16,100.1103,101.7372,100.0911,101.4118,38303493
2016-03-17,100.9811,101.8903,100.4452,101.2491,34420705
2016-03-18,101.7659,101.919,100.6653,101.3639,44205171
2016-03-21,101.3735,103.0195,100.6176,101.3544,35502678
2016-03-22,100.7228,102.675,100.6845,102.1295,32444375
2016-03-23,101.8998,102.4645,101.3448,101.5649,25703495
2016-03-24,100.9333,101.6797,100.3782,101.1247,26132955
2016-03-28,101.4405,101.6223,100.5409,100.6653,19411372
2016-03-29,100.3782,103.1535,100.3687,103.0482,31190083
2016-03-30,103.9765,105.6704,103.9287,104.8474,45601149
2016-03-31,105.0005,105.1727,104.1966,104.3019,25888449
2016-04-01,104.1009,105.2684,103.5459,105.2589,25873950
2016-04-04,105.6704,107.3642,105.5268,106.3403,37356204
2016-04-05,104.7995,105.967,104.7134,105.0866,26578652
2016-04-06,105.4885,106.2063,104.5028,106.1871,26404077
2016-04-07,105.2206,105.6704,103.4703,103.8712,31801870
2016-04-08,104.2253,105.0483,103.5172,103.9861,23581740
2016-04-11,104.2827,105.8522,104.1488,104.3306,29407518
2016-04-12,104.6368,105.7469,103.9861,105.6895,27232325
2016-04-13,106.034,107.5078,106.034,107.2207,33257316
2016-04-14,106.8188,107.5556,106.5412,107.2781,25473923
2016-04-15,107.2877,107.4695,105.01,105.1249,46938969
2016-04-18,104.2062,104.2636,102.3401,102.8568,60821461
2016-04-19,103.2396,103.3545,101.6606,102.3113,32384879
2016-04-20,102.053,103.4406,101.4979,102.5219,30611030
2016-04-21,102.3305,102.3305,100.9811,101.4118,31552525
2016-04-22,100.4931,101.8998,100.1199,101.1343,33683121
2016-04-25,100.4835,101.1055,100.0146,100.5601,28031588
2016-04-26,99.4404,100.7706,99.4404,99.8615,56016165
2016-04-27,91.8706,94.4641,91.5644,93.6123,114602142
2016-04-28,93.4114,93.6698,90.1959,90.751,82242690
2016-04-29,89.9471,90.6457,88.5308,89.7078,68531478
2016-05-02,89.9232,90.0332,88.4255,89.6121,48160104
2016-05-03,90.1481,91.6218,89.6504,91.0859,56831277
2016-05-04,91.105,91.7749,89.7844,90.1385,41025475
2016-05-05,90.5044,90.5718,89.2335,89.7727,35890500
2016-05-06,89.8978,89.9748,88.4343,89.272,43699886
2016-05-09,89.5416,90.2829,89.1468,89.3394,32936436
2016-05-10,89.8593,90.0904,88.6847,89.946,33686836
2016-05-11,90.0037,90.0904,89.0217,89.0698,28719109
2016-05-12,89.272,89.3298,86.1429,86.9805,76314690
2016-05-13,86.6531,88.261,86.6531,87.1538,44392765
2016-05-16,88.9543,90.8799,88.2418,90.3889,61259756
2016-05-17,91.0339,91.1784,89.5512,90.0134,46916939
2016-05-18,90.6584,91.6694,90.3985,91.0436,42062391
2016-05-19,91.1206,91.1206,90.0904,90.697,30442100
2016-05-20,91.1206,91.8812,91.0051,91.679,32025968
2016-05-23,92.3049,93.5758,92.1123,92.844,38018643
2016-05-24,93.6047,94.4423,93.2388,94.2594,35140174
2016-05-25,95.0007,96.0309,94.4616,95.9154,38642108
2016-05-26,95.9732,96.9841,94.9718,96.676,56331159
2016-05-27,95.7421,96.7338,95.5543,96.6183,36341240
2016-05-31,95.8961,96.6664,95.1452,96.1465,42307212
2016-06-01,95.3377,95.8384,94.6734,94.7985,29173285
2016-06-02,93.9705,94.2016,93.0366,94.0861,40191600
2016-06-03,94.1535,94.6156,93.8261,94.2786,28504888
2016-06-06,94.346,98.101,93.9224,94.9622,23292504
2016-06-07,95.5592,96.1561,95.2799,95.3473,22409450
2016-06-08,95.3377,95.8576,95.0104,95.2607,20848131
2016-06-09,94.8371,96.2716,94.7985,95.9443,26601354
2016-06-10,94.8659,95.6513,94.8178,95.1548,31712936
2016-06-13,95.02,95.434,93.4891,93.7202,38020494
2016-06-14,93.7009,94.813,93.1521,93.8357,31931944
2016-06-15,94.1823,94.7504,93.4217,93.5276,29445227
2016-06-16,92.8633,94.1149,92.4974,93.9224,31326815
2016-06-17,93.027,93.0559,91.7561,91.7849,61008219
2016-06-20,92.43,92.9788,91.4961,91.5635,34411901
2016-06-21,91.4094,92.767,91.1553,92.3434,35546358
2016-06-22,92.6707,93.2869,91.8042,91.9968,29219122
2016-06-23,92.3723,92.7092,91.7079,92.5263,32240187
2016-06-24,89.4549,91.135,89.2046,89.9267,75311356
2016-06-27,89.5416,89.5897,88.0974,88.6173,46622188
2016-06-28,89.4453,90.177,88.7136,90.1096,40444914
2016-06-29,90.4755,91.0339,90.1482,90.8895,36531006
2016-06-30,90.928,92.2086,90.7932,92.0449,35836356
2016-07-01,91.939,92.8777,91.7849,92.3241,26026540
2016-07-05,91.8427,91.8523,90.9473,91.4576,27705210
2016-07-06,91.0821,92.1027,90.8606,91.9775,30949090
2016-07-07,92.1412,92.9114,92.0642,92.3723,25139558
2016-07-08,92.9018,93.2869,92.4782,93.0847,28912103
2016-07-11,93.1521,94.0187,93.1329,93.3736,23794945
2016-07-12,93.5565,94.0668,93.5084,93.7972,24167463
2016-07-13,93.7876,94.0379,93.2388,93.2677,25892171
2016-07-14,93.7683,95.3088,93.7009,95.1163,38918997
2016-07-15,95.2414,95.6073,94.8371,95.1066,30136990
2016-07-18,95.0296,96.4064,94.9333,96.1176,36493867
2016-07-19,95.8576,96.2813,95.6458,96.1561,23779924
2016-07-20,96.2813,96.7242,96.0261,96.2428,26275968
2016-07-21,96.1176,97.2441,95.4436,95.7325,32702028
2016-07-22,95.5688,95.6073,94.6541,94.9911,28313669
2016-07-25,94.5963,95.1644,93.3158,93.7202,40382921
2016-07-26,93.2195,94.3268,92.8344,93.0751,56239822
2016-07-27,100.3877,100.4695,98.929,99.1216,92344820
2016-07-28,99.006,100.5658,98.9964,100.4599,39869839
2016-07-29,100.3155,100.6621,99.8244,100.3347,27733688
2016-08-01,100.5273,102.2026,100.5273,102.1063,38167871
2016-08-02,102.1063,102.1255,100.1325,100.5947,33816556
2016-08-03,100.9124,101.9041,100.8739,101.856,30202641
2016-08-04,102.2044,102.611,101.914,102.4852,27408650
2016-08-05,102.8724,104.2083,102.7853,104.0437,40553402
2016-08-08,104.0824,104.9052,103.7339,104.9052,28037220
2016-08-09,104.7697,105.457,104.5568,105.3312,26315204
2016-08-10,105.2344,105.4183,104.3147,104.5471,24008505
2016-08-11,105.0504,105.4473,104.4019,104.4793,27484506
2016-08-12,104.3341,104.973,104.3341,104.7213,18660434
2016-08-15,104.6826,106.0378,104.6245,105.9798,25868209
2016-08-16,106.125,106.7058,105.7184,105.883,33794448
2016-08-17,105.6119,105.8733,104.8762,105.7281,25355976
2016-08-18,105.7377,106.0959,105.5345,105.5925,21984703
2016-08-19,105.2925,106.183,104.8956,105.8636,25368072
2016-08-22,105.3796,105.6119,104.4019,105.0408,25820230
2016-08-23,105.1182,105.8249,105.0601,105.3699,21257669
2016-08-24,105.094,105.2731,104.2373,104.5761,23675081
2016-08-25,103.9566,104.4309,103.2693,104.1308,25086248
2016-08-26,103.9759,104.4987,102.9111,103.521,27766291
2016-08-29,103.2112,104.005,102.8917,103.4048,24970300
2016-08-30,102.4174,103.095,102.127,102.611,24863945
2016-08-31,102.2819,103.1627,102.2625,102.7078,29662406
2016-09-01,102.7465,103.3854,102.2432,103.3177,26701523
2016-09-02,104.2567,104.5471,103.4048,104.2857,26802450
2016-09-06,104.4503,104.8375,104.0727,104.2567,26880391
2016-09-07,104.3825,105.2828,103.6468,104.8956,42364328
2016-09-08,103.8211,103.8404,101.8753,102.1464,53002026
2016-09-09,101.2945,102.34,99.8328,99.8328,46556984
2016-09-12,99.3681,102.34,99.252,102.0689,45292770
2016-09-13,104.0727,105.3118,103.8114,104.4987,62176190
2016-09-14,105.2537,109.4163,105.1279,108.1965,112340318
2016-09-15,110.2197,112.0299,109.8615,111.875,90613177
2016-09-16,111.4394,112.4171,110.394,111.2458,79886911
2016-09-19,111.5072,112.4655,109.6292,109.9487,47023046
2016-09-20,109.4356,110.4714,108.9129,109.939,34514269
2016-09-21,110.21,110.3446,108.8461,109.9196,36003185
2016-09-22,110.6941,111.2652,110.3552,110.9554,31073984
2016-09-23,110.7618,111.12,107.9836,109.1065,52481151
2016-09-26,108.0707,109.7647,107.9836,109.2711,29869442
2016-09-27,109.3872,109.5615,108.7483,109.4743,24607412
2016-09-28,110.0552,110.9748,109.8035,110.3068,29641085
2016-09-29,109.5421,110.1616,108.2256,108.5934,35886990
2016-09-30,108.8645,109.7454,108.2256,109.4356,36379106
2016-10-03,109.1065,109.4356,108.6902,108.9226,21701760
2016-10-04,109.4453,110.6553,109.029,109.3872,29736835
2016-10-05,109.7744,110.0261,109.0871,109.4356,21453089
2016-10-06,110.0648,110.6844,109.5131,110.2488,28779313
2016-10-07,110.6553,110.8973,109.8809,110.4133,24358443
2016-10-10,111.3426,113.0173,111.0522,112.3397,36235956
2016-10-11,113.9369,114.8953,112.4849,112.5817,64041043
2016-10-12,113.5981,114.208,113.0173,113.5885,37586787
2016-10-13,113.056,113.6853,112.0203,113.24,35192406
2016-10-14,114.1112,114.3919,113.3852,113.8692,35652191
2016-10-17,113.5788,114.0725,113.0464,113.7917,23624896
2016-10-18,114.4016,114.4306,113.6949,113.7143,24553478
2016-10-19,113.5013,113.995,110.1616,113.3755,20034594
2016-10-20,113.1238,113.6272,112.6107,113.3174,24125801
2016-10-21,113.0754,113.1722,112.5623,112.8721,23192665
2016-10-24,113.3561,113.9757,113.2593,113.8885,23538673
2016-10-25,114.179,114.5758,113.5594,114.4694,48128970
2016-10-26,110.6553,112.0009,109.6873,111.8944,66134219
2016-10-27,111.7008,112.1558,110.452,110.8199,34562045
2016-10-28,110.2294,111.5266,109.8228,110.0842,37861662
2016-10-31,110.0164,110.5779,109.5808,109.91,26419398
2016-11-01,109.8325,110.1326,106.9962,107.9255,43825812
2016-11-02,107.8384,108.758,107.6738,108.0223,28331709
2016-11-03,107.9834,108.4504,106.592,106.8644,26932602
2016-11-04,105.5995,107.2731,105.1909,105.9012,30836997
2016-11-07,107.1077,107.5261,106.5044,107.4288,32560000
2016-11-08,107.3315,108.7034,106.7379,108.0612,24254179
2016-11-09,106.9131,108.3142,105.1325,107.8861,59176361
2016-11-10,108.0904,108.0904,102.9724,104.8795,57134541
2016-11-11,104.2276,105.9304,103.673,105.5022,34143898
2016-11-14,104.8017,104.898,101.2697,102.8557,51175504
2016-11-15,103.6925,104.7725,103.2928,104.2179,32264510
2016-11-16,103.8189,107.2536,103.7216,107.0201,58840522
2016-11-17,106.845,107.3704,105.8914,106.9812,27632003
2016-11-18,106.7574,107.5553,106.699,107.0882,28428917
2016-11-21,107.1466,108.9661,107.0396,108.7131,29264571
2016-11-22,108.9272,109.3845,108.392,108.7812,25965534
2016-11-23,108.3531,108.4991,107.3509,108.2266,27426394
2016-11-25,108.1293,108.8493,107.9542,108.7715,11475922
2016-11-28,108.4212,109.4283,108.3823,108.5574,27193983
2016-11-29,107.7888,109.005,107.0979,108.4504,28528750
2016-11-30,108.5866,109.1704,107.2925,107.5358,36162258
2016-12-01,107.385,107.9445,106.086,106.5336,37086862
2016-12-02,106.2223,107.1174,105.9109,106.9325,26527997
2016-12-05,107.0298,107.059,105.3271,106.1639,34324540
2016-12-06,106.5433,107.3801,106.2417,106.9812,26195462
2016-12-07,106.3098,108.1877,106.2125,108.032,29998719
2016-12-08,107.8666,109.3942,107.6136,109.0926,27068316
2016-12-09,109.2775,111.6029,109.2775,110.8732,34402627
2016-12-12,110.231,111.8948,109.4526,110.2407,26374377
2016-12-13,110.7662,112.79,110.6786,112.0797,43733811
2016-12-14,111.9338,113.0624,111.8754,112.0797,34031834
2016-12-15,112.2646,113.5781,112.1186,112.6927,46524544
2016-12-16,113.3251,113.3543,112.5224,112.8386,44351134
2016-12-19,112.6732,114.2106,112.6246,113.4905,27779423
2016-12-20,113.5878,114.3273,113.5295,113.7922,21424965
2016-12-21,113.6462,114.23,113.6268,113.8992,23783165
2016-12-22,113.2084,113.3641,112.5175,113.15,26085854
2016-12-23,112.4689,113.3738,112.4689,113.3738,14249484
2016-12-27,113.3738,114.6192,113.3446,114.0938,18296855
2016-12-28,114.3468,114.83,113.0624,113.6073,20905892
2016-12-29,113.3057,113.9474,113.257,113.5781,15039519
2016-12-30,113.5003,114.0354,112.3132,112.6927,30586265
2017-01-03,112.6732,113.1889,111.6613,113.0138,28781865
2017-01-04,112.7219,113.3641,112.6246,112.8873,21118116
2017-01-05,112.79,113.7087,112.683,113.4614,22193587
2017-01-06,113.6268,114.9695,113.3251,114.7263,31751900
2017-01-09,114.7652,116.2052,114.7554,115.7771,33561948
2017-01-10,115.563,116.1566,115.1057,115.8939,24462051
2017-01-11,115.5338,116.6917,115.3976,116.5166,27588593
2017-01-12,115.6847,116.0787,115.0182,116.0301,27086220
2017-01-13,115.8939,116.3901,115.602,115.8257,26111948
2017-01-17,115.1446,116.9933,115.0279,116.7598,34439843
2017-01-18,116.7598,117.2463,116.4777,116.7501,23712961
2017-01-19,116.176,116.8474,116.1468,116.5458,25597291
2017-01-20,117.1977,117.1977,116.5016,116.7598,32597892
2017-01-23,116.7598,117.548,116.536,116.8377,22050218
2017-01-24,116.322,116.8571,116.2733,116.7306,23211038
2017-01-25,117.1685,118.8031,117.0323,118.5891,32586673
2017-01-26,118.3847,119.1339,118.3166,118.6474,26337576
2017-01-27,118.842,119.0464,118.3166,118.6572,20562944
2017-01-30,117.6647,118.3458,117.402,118.3458,30377503
2017-01-31,117.8788,118.1123,117.3631,118.0734,49200993
2017-02-01,123.6,126.9666,123.5805,125.2736,111985040
2017-02-02,124.5195,125.8963,124.3298,125.0595,33710411
2017-02-03,124.8454,125.7017,124.6995,125.5947,24507301
2017-02-06,125.6433,126.9763,125.4195,126.772,26845924
2017-02-07,127.0152,128.5234,126.9277,127.9785,38183841
2017-02-08,127.8034,128.6499,127.6769,128.4747,23004072
2017-02-09,128.6506,129.4275,128.1327,129.4031,28349859
2017-02-10,129.4422,129.9113,129.0415,129.1099,20065458
2017-02-13,130.0481,130.7712,129.7256,130.2533,23035421
2017-02-14,130.4292,132.0123,130.2142,131.9439,33226223
2017-02-15,132.4325,133.1654,131.553,132.4227,35623100
2017-02-16,132.5791,132.8038,131.7678,132.2615,22584555
2017-02-17,132.022,132.7354,132.022,132.6279,22198197
2017-02-21,133.1263,133.6344,132.882,133.5856,24507156
2017-02-22,133.3217,133.996,133.009,133.9862,20836932
2017-02-23,134.2501,134.3478,133.1947,133.4195,20788186
2017-02-24,132.8136,133.5465,132.1979,133.5465,21776585
2017-02-27,134.0156,134.3038,133.1752,133.8103,20257426
2017-02-28,133.9569,134.3038,133.5856,133.869,23482860
2017-03-01,134.7485,136.957,134.4602,136.6052,36414585
2017-03-02,136.8104,137.0827,135.5987,135.7941,26210984
2017-03-03,135.6182,136.6443,135.4325,136.5954,21571121
2017-03-06,136.1899,136.5856,135.4383,136.1654,21750044
2017-03-07,135.8918,136.7909,135.628,136.3413,17446297
2017-03-08,135.7843,136.615,135.6573,135.8332,18707236
2017-03-09,135.5791,135.628,133.9276,135.5205,22155904
2017-03-10,136.0775,136.1822,135.4814,135.97,19612801
2017-03-13,135.6866,136.2534,135.6573,136.0286,17421717
2017-03-14,136.1264,136.4684,135.6768,135.8234,15309065
2017-03-15,136.2338,137.5434,135.8576,137.2599,25691774
2017-03-16,137.514,137.8072,137.0645,137.4847,19231998
2017-03-17,137.7876,137.7876,136.7029,136.8006,43884952
2017-03-20,137.2013,138.2762,137.0352,138.2371,21542038
2017-03-21,138.8723,139.5466,136.5466,136.6541,39529912
2017-03-22,136.6589,138.374,136.5759,138.1981,25860165
2017-03-23,138.0417,138.3587,137.4065,137.7094,20346301
2017-03-24,138.2762,138.5108,137.1524,137.4358,22395563
2017-03-27,136.2143,138.0026,135.4618,137.6704,23575094
2017-03-28,137.6997,140.7584,137.4163,140.5238,33374805
2017-03-29,140.4066,141.1981,139.9277,140.8365,29189955
2017-03-30,140.9049,141.2079,140.2307,140.6509,21207252
2017-03-31,140.4457,140.9831,139.7518,140.387,19661651
2017-04-03,140.4359,140.8365,139.7909,140.4261,19985714
2017-04-04,139.9864,141.589,139.9082,141.4717,19891354
2017-04-05,140.9343,142.146,140.5336,140.7388,27717854
2017-04-06,141.0027,141.2274,140.1818,140.387,21149034
2017-04-07,140.4554,140.8952,140.0059,140.0743,16658543
2017-04-10,140.3284,140.6012,139.6443,139.9082,18933397
2017-04-11,139.6834,140.0841,136.869,138.4033,30379376
2017-04-12,138.374,138.9114,137.7974,138.5694,20350000
2017-04-13,138.6769,139.1362,137.8365,137.8365,17822880
2017-04-17,138.2567,138.6476,137.6606,138.5987,16582094
2017-04-18,138.1883,138.8039,137.8951,137.9831,14697544
2017-04-19,138.6476,138.7648,137.2502,137.4749,17328375
2017-04-20,138.0026,139.6639,137.944,139.1948,23319562
2017-04-21,139.1948,139.4293,138.6183,139.0287,17320928
2017-04-24,140.2307,140.6704,139.918,140.3675,17134333
2017-04-25,140.6313,141.5988,140.5922,141.2372,18871501
2017-04-26,141.1786,141.3056,140.1097,140.4066,20041241
2017-04-27,140.6435,140.8756,140.045,140.5141,14246347
2017-04-28,140.8072,141.0124,140.0059,140.3772,20860358
2017-05-01,141.7942,143.8464,141.6574,143.2405,33602943
2017-05-02,144.1786,144.7161,143.4946,144.1493,45352194
2017-05-03,142.273,144.1298,140.9831,143.7096,45697034
2017-05-04,143.1819,143.7877,142.488,143.1916,23371872
2017-05-05,143.4164,145.5858,143.4164,145.5663,27327725
2017-05-08,145.6347,150.1983,145.6347,149.524,48752413
2017-05-09,150.3644,151.3514,149.954,150.4817,39130363
